ID,Price,Bedroom amount,Bathroom amount,Area,Floor amount,Air conditioner,BBQ,Receptionists,GYM,Garden,Library,Park,Playground,Guard,Pool,Tennis court,Wifi,Location,Type,Near transport,Furnished
Nhà q3,6280000000,3,2,41.0,2,0,1,0,0,0,0,0,0,1,0,0,1,ho-chi-minh,houses,0,fully
f9f7e533-4cea-4653-bd7d-4fb962acff4f,58000000000,16,16,83.0,6,0,1,1,1,1,1,0,1,1,1,0,1,ho-chi-minh,houses,0,fully
c502a5a2-e17a-41c5-a618-42bf85f732cb,12000000000,2,2,39.7,2,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
befecc59-5507-404b-a3d3-804378a9bbde,14000000000,7,7,38.0,7,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
1ea98b6c-1d14-44a5-8df6-040d37a5c11d,11500000000,3,3,64.0,3,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
cec3d724-4efa-435b-97ac-af45dee712c6,42500000000,8,16,191.0,8,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
0cd9cb0f-7029-4123-8823-c8577b80a2d5,14500000000,1,1,95.0,1,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
06e98ded-d610-45e2-8902-305a042741bb,185000000000,11,11,194.0,11,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
f045d474-e8e1-48ee-beff-f99f6def98d8,45000000000,22,22,135.0,5,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
bbb96285-6f94-42f4-9f47-b5ca05a50cf1,42000000000,5,5,96.0,5,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
acb87b60-745f-4661-8ed9-b2c9b315a558,49000000000,28,28,309.0,5,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
97645ad7-1838-4596-b10f-a35b26e9e6ac,30000000000,1,1,181.0,1,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
b18d3d14-e59f-4190-8fde-17d376ce208d,18500000000,5,6,56.0,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
c42583de-c6cd-4b25-8df9-4969ed7808f6,6900000000,4,4,42.3,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
f8ea90d7-8b6e-4933-b17c-77ec4a194e4b,10500000000,8,4,372.0,5,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
b5192dff-abc5-4fa8-ab94-cda654698168,22000000000,4,4,268.0,4,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
d8eaecb5-0022-453d-bb34-1c59f4cae9fc,47000000000,5,5,195.0,6,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
